0,1,2,3,4,5,6,7
FWH,NAS Fort Worth JRB/Carswell Field,Dallas,United States,32.76919937,-97.4414978,America/Chicago,A
FXO,Cuamba Airport,Cuamba,Mozambique,-14.815,36.529999,Africa/Maputo,N
FYN,Fuyun Koktokay Airport,Fuyun,China,46.804169,89.512006,-,N
FYU,Fort Yukon Airport,Fort Yukon,United States,66.57150269,-145.25,America/Anchorage,A
FZO,Bristol Filton Airport,Bristol,United Kingdom,51.51940155,-2.590830088,Europe/London,E
GAE,Gabès Matmata International Airport,Gabes,Tunisia,33.87689972,10.10330009,Africa/Tunis,E
GAH,Gayndah Airport,Gayndah,Australia,-25.61440086,151.6190033,Australia/Brisbane,N
GAJ,Yamagata Airport,Yamagata,Japan,38.41189957,140.3710022,Asia/Tokyo,U
GAM,Gambell Airport,Gambell,United States,63.76679993,-171.7330017,America/Anchorage,A
GAO,Mariana Grajales Airport,Guantanamo,Cuba,20.08530045,-75.15830231,America/Havana,U
GAS,Garissa Airport,Garissa,Kenya,-0.46350801,39.64830017,Africa/Nairobi,U
GAY,Gaya Airport,Gaya,India,24.74430084,84.95120239,Asia/Calcutta,N
GBB,Gabala International Airport,Qabala,Azerbaijan,40.826667,47.7125,Asia/Baku,E
GBE,Sir Seretse Khama International Airport,Gaberone,Botswana,-24.555201,25.9182,Africa/Gaborone,U
GBJ,Les Bases Airport,Grand Bourg,Guadeloupe,15.86870003,-61.27000046,America/Guadeloupe,U
GBT,Gorgan Airport,Gorgan,Iran,36.90940094,54.40129852,Asia/Tehran,E
GCC,Gillette Campbell County Airport,Gillette,United States,44.34889984,-105.5390015,America/Denver,A
GCI,Guernsey Airport,Guernsey,Guernsey,49.43500137,-2.601969957,Europe/Guernsey,E
GCK,Garden City Regional Airport,Garden City,United States,37.92750168,-100.723999,America/Chicago,A
GCN,Grand Canyon National Park Airport,Grand Canyon,United States,35.95240021,-112.1470032,America/Phoenix,N
GDE,Gode Airport,Gode,Ethiopia,5.935130119,43.57860184,Africa/Addis_Ababa,U
GDN,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,54.37760162,18.46619987,Europe/Warsaw,E
GDQ,Gonder Airport,Gondar,Ethiopia,12.51990032,37.43399811,Africa/Addis_Ababa,U
GDV,Dawson Community Airport,Glendive,United States,47.13869858,-104.8069992,America/Denver,A
GDX,Sokol Airport,Magadan,Russia,59.9109993,150.7200012,Asia/Srednekolymsk,N
GEA,Nouméa Magenta Airport,Noumea,New Caledonia,-22.25830078,166.4730072,Pacific/Noumea,U
GED,Sussex County Airport,Georgetown,United States,38.68920135,-75.35890198,America/New_York,A
GEL,Santo Ângelo Airport,Santo Angelo,Brazil,-28.2817,-54.169102,America/Sao_Paulo,S
GER,Rafael Cabrera Airport,Nueva Gerona,Cuba,21.83469963,-82.78379822,America/Havana,U
GET,Geraldton Airport,Geraldton,Australia,-28.796101,114.707001,Australia/Perth,O
GEX,Geelong Airport,Geelong,Australia,-38.22499847,144.3329926,Australia/Hobart,O
GFK,Grand Forks International Airport,Grand Forks,United States,47.949299,-97.176102,America/Chicago,A
GFN,Grafton Airport,Grafton,Australia,-29.75939941,153.0299988,Australia/Sydney,U
GFR,Granville Airport,Granville,France,48.8830986,-1.564170003,Europe/Paris,E
GGE,Georgetown County Airport,Georgetown,United States,33.31169891,-79.31960297,America/New_York,A
GGM,Kakamega Airport,Kakamega,Kenya,0.271342009,34.78730011,Africa/Nairobi,U
GGT,Exuma International Airport,Great Exuma,Bahamas,23.56259918,-75.87799835,America/Nassau,U
GHA,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,32.38410187,3.79411006,Africa/Algiers,N
GHC,Great Harbour Cay Airport,Bullocks Harbour,Bahamas,25.7383,-77.840103,America/Nassau,U
GHT,Ghat Airport,Ghat,Libya,25.14559937,10.14260006,Africa/Tripoli,N
GIB,Gibraltar Airport,Gibraltar,Gibraltar,36.15119934,-5.34965992,Europe/Gibraltar,N
GID,Gitega Airport,Gitega,Burundi,-3.417209,29.911308,-,U
GIG,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,-22.80999947,-43.250556950000004,America/Sao_Paulo,S
GIL,Gilgit Airport,Gilgit,Pakistan,35.91880035,74.33360291,Asia/Karachi,N
GIS,Gisborne Airport,Gisborne,New Zealand,-38.66329956,177.9779968,Pacific/Auckland,Z
GIU,Sigiriya Air Force Base,Sigiriya,Sri Lanka,7.956669807,80.72850037,Asia/Colombo,N
GJA,La Laguna Airport,Guanaja,Honduras,16.4454,-85.906601,America/Tegucigalpa,U
GJM,Guajará-Mirim Airport,Guajara-mirim,Brazil,-10.78639984,-65.28479767,America/Boa_Vista,S
GJT,Grand Junction Regional Airport,Grand Junction,United States,39.12239838,-108.5270004,America/Denver,A
GKE,Geilenkirchen Air Base,Geilenkirchen,Germany,50.9608,6.04242,Europe/Berlin,E
GKL,Great Keppel Is Airport,Great Keppel Island,Australia,-23.18330002,150.9420013,Australia/Brisbane,U
GLA,Glasgow International Airport,Glasgow,United Kingdom,55.87189865,-4.433060169,Europe/London,E
GLF,Golfito Airport,Golfito,Costa Rica,8.654009819,-83.18219757,America/Costa_Rica,U
GLI,Glen Innes Airport,Glen Innes,Australia,-29.67499924,151.6889954,Australia/Sydney,O
GLO,Gloucestershire Airport,Golouchestershire,United Kingdom,51.89419937,-2.167220116,Europe/London,E
GLS,Scholes International At Galveston Airport,Galveston,United States,29.26530075,-94.86039734,America/Chicago,A
GLU,Gelephu Airport,Gelephu,Bhutan,26.88456,90.46412,-,N
GLW,Glasgow Municipal Airport,Glasgow,United States,37.03179932,-85.9536972,-,A
GMA,Gemena Airport,Gemena,Congo (Kinshasa),3.235369921,19.77129936,Africa/Kinshasa,N
GMD,Ben Slimane Airport,Ben Slimane,Morocco,33.655399,-7.22145,Africa/Casablanca,N
GML,Gostomel Airport,Kiev,Ukraine,50.60350037,30.19190025,Europe/Kiev,E
GMP,Gimpo International Airport,Seoul,South Korea,37.5583,126.791,Asia/Seoul,U
GMR,Totegegie Airport,Totegegie,French Polynesia,-23.07990074,-134.8899994,Pacific/Gambier,U
GMV,Monument Valley Airport,Monument Valley,United States,37.01670074,-110.2009964,America/Denver,U
GNA,Hrodna Airport,Hrodna,Belarus,53.60200119,24.05380058,Europe/Minsk,E
GND,Point Salines International Airport,Point Salines,Grenada,12.00419998,-61.78620148,America/Grenada,U
GNM,Guanambi Airport,Guanambi,Brazil,-14.20820045,-42.74610138,America/Fortaleza,S
GNS,Binaka Airport,Gunung Sitoli,Indonesia,1.16638,97.704697,Asia/Jakarta,N
GNV,Gainesville Regional Airport,Gainesville,United States,29.69009972,-82.27179718,America/New_York,A
GNZ,Ghanzi Airport,Ghanzi,Botswana,-21.69249916,21.65810013,Africa/Gaborone,U
GOB,Robe Airport,Goba,Ethiopia,7.1160634,40.0463033,Africa/Addis_Ababa,U
GOI,Dabolim Airport,Goa,India,15.38080025,73.83139801,Asia/Calcutta,N
GOM,Goma International Airport,Goma,Congo (Kinshasa),-1.670809984,29.2385006,Africa/Kigali,U
GOO,Goondiwindi Airport,Goondiwindi,Australia,-28.52140045,150.3200073,-,O
GOQ,Golmud Airport,Golmud,China,36.4006,94.786102,Asia/Shanghai,U
GOT,Gothenburg-Landvetter Airport,Gothenborg,Sweden,57.66279984,12.27980042,Europe/Stockholm,E
GOV,Gove Airport,Gove,Australia,-12.26939964,136.8179932,Australia/Darwin,O
GPA,Araxos Airport,Patras,Greece,38.1511,21.4256,Europe/Athens,E
GPI,Juan Casiano Airport,Guapi,Colombia,2.57013,-77.8986,America/Bogota,U
GPN,Garden Point Airport,Pirlangimpi,Australia,-11.40250015,130.4219971,-,O
GPS,Seymour Airport,Galapagos,Ecuador,-0.453758001,-90.26589966,Pacific/Galapagos,U
GPZ,Grand Rapids Itasca Co-Gordon Newstrom field,Grand Rapids MN,United States,47.21110153,-93.50980377,America/Chicago,A
GRB,Austin Straubel International Airport,Green Bay,United States,44.48509979,-88.12960052,America/Chicago,A
GRI,Central Nebraska Regional Airport,Grand Island,United States,40.96749878,-98.30960083,America/Chicago,A
GRK,Robert Gray  Army Air Field Airport,Killeen,United States,31.06719971,-97.8289032,America/Chicago,A
GRO,Girona Airport,Gerona,Spain,41.90100098,2.760550022,Europe/Madrid,E
GRQ,Eelde Airport,Groningen,Netherlands,53.11970139,6.579440117,Europe/Amsterdam,E
GRS,Grosseto Air Base,Grosseto,Italy,42.759701,11.0719,Europe/Rome,E
GRW,Graciosa Airport,Graciosa Island,Portugal,39.09220123,-28.02980042,Atlantic/Azores,E
GRY,Grímsey Airport,Grímsey,Iceland,66.5458,-18.0173,Atlantic/Reykjavik,N
GSB,Seymour Johnson Air Force Base,Goldsboro,United States,35.33940125,-77.96060181,America/New_York,A
GSI,Grand-Santi Airport,Grand-Santi,French Guiana,4.285833,-54.373056,America/Cayenne,S
GSO,Piedmont Triad International Airport,Greensboro,United States,36.09780121,-79.93730164,America/New_York,A
GSQ,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,22.58569908,28.71660042,Africa/Cairo,U
GTE,Groote Eylandt Airport,Groote Eylandt,Australia,-13.97500038,136.4600067,Australia/Darwin,O
GTI,Rügen Airport,Ruegen,Germany,54.3833313,13.3255558,Europe/Berlin,U
GTO,Jalaluddin Airport,Gorontalo,Indonesia,0.637118995,122.8499985,Asia/Makassar,N
GUA,La Aurora Airport,Guatemala City,Guatemala,14.5833,-90.527496,America/Guatemala,U
GUC,Gunnison Crested Butte Regional Airport,Gunnison,United States,38.53390121,-106.9329987,America/Denver,A
GUH,Gunnedah Airport,,Australia,-30.96109962,150.2510071,-,-
GUJ,Guaratinguetá Airport,Guaratingueta,Brazil,-22.79159927,-45.20479965,America/Sao_Paulo,S
GUM,Antonio B. Won Pat International Airport,Agana,Guam,13.48340034,144.7960052,Pacific/Guam,U
GUQ,Guanare Airport,Guanare,Venezuela,9.02694416,-69.75514984,America/Caracas,U
GUS,Grissom Air Reserve Base,Peru,United States,40.64810181,-86.15209961,America/New_York,A
GUU,Grundarfjörður Airport,Grundarfjordur,Iceland,64.99140167,-23.22470093,-,U
GUX,Guna Airport,Guna,India,24.654699,77.347298,Asia/Calcutta,N
GUZ,Guarapari Airport,Guarapari,Brazil,-20.64649963,-40.4919014,-,S
GVL,Lee Gilmer Memorial Airport,Gainesville,United States,34.27259827,-83.8302002,America/New_York,A
GVR,Coronel Altino Machado de Oliveira Airport,Governador Valadares,Brazil,-18.89520073,-41.98220062,America/Sao_Paulo,S
GVX,Gävle Sandviken Airport,Gavle,Sweden,60.59329987,16.95140076,Europe/Stockholm,E
GWE,Thornhill Air Base,Gwert,Zimbabwe,-19.43639946,29.86190033,Africa/Harare,U
GWO,Greenwood–Leflore Airport,Greenwood,United States,33.49430084,-90.08470154,America/Chicago,A
GWY,Galway Airport,Galway,Ireland,53.30020142,-8.941590309,Europe/Dublin,E
GXG,Negage Airport,Negage,Angola,-7.754509926,15.2876997,Africa/Luanda,N
GXQ,Teniente Vidal Airport,Coyhaique,Chile,-45.59420013,-72.10610199,America/Santiago,S
GYA,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,-10.82059956,-65.34559631,America/La_Paz,U
GYE,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,-2.15741992,-79.88359833,America/Guayaquil,U
GYI,Gisenyi Airport,Gisenyi,Rwanda,-1.67719996,29.25889969,Africa/Kigali,U
GYM,General José María Yáñez International Airport,Guaymas,Mexico,27.96899986,-110.9250031,America/Hermosillo,S
GYR,Phoenix Goodyear Airport,Goodyear,United States,33.42250061,-112.3759995,America/Phoenix,N
GYU,Guyuan Liupanshan Airport,Guyuan,China,36.07888889,106.2169444,Asia/Shanghai,U
GZA,Yasser Arafat International Airport,Gaza,Palestine,31.24640083,34.27610016,Asia/Gaza,U
GZM,Xewkija Heliport,Gozo,Malta,36.027199,14.2728,Europe/Malta,E
GZP,Gazipaşa Airport,Alanya,Turkey,36.299217,32.300598,Europe/Istanbul,E
GZW,Qazvin Airport,Ghazvin,Iran,36.240101,50.0471,Asia/Tehran,E
HAC,Hachijojima Airport,Hachijojima,Japan,33.11500168,139.7859955,Asia/Tokyo,U
HAF,Half Moon Bay Airport,Half Moon Bay,United States,37.51340103,-122.5009995,-,A
HAJ,Hannover Airport,Hannover,Germany,52.46110153,9.685079575,Europe/Berlin,E
HAM,Hamburg Airport,Hamburg,Germany,53.63040161,9.988229752,Europe/Berlin,E
HAO,Butler Co Regional Airport - Hogan Field,Hamilton,United States,39.36380005,-84.52200317,America/New_York,A
HAR,Capital City Airport,Harrisburg,United States,40.21709824,-76.85150146,America/New_York,A
HAU,Haugesund Airport,Haugesund,Norway,59.34529877,5.208360195,Europe/Oslo,E
HAW,Haverfordwest Airport,Haverfordwest,United Kingdom,51.83309937,-4.961110115,Europe/London,E
HBE,Borg El Arab International Airport,Alexandria,Egypt,30.91769981,29.69639969,Africa/Cairo,U
HBR,Hobart Regional Airport,Hobart,United States,34.991317,-99.051313,America/Chicago,A
HCJ,Hechi Jinchengjiang Airport,Hechi,China,24.805,107.6997,-,U
HCQ,Halls Creek Airport,Halls Creek,Australia,-18.23390007,127.6699982,Australia/Perth,U
HCW,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,34.71289825,-79.95700073,America/New_York,A
HDE,Brewster Field,Holdredge,United States,40.452099,-99.336502,-,A
HDG,Handan Airport,Handan,China,36.52583333,114.4255556,Asia/Shanghai,N
HDI,Hardwick Field,Cleveland,United States,35.2201004,-84.83239746,America/New_York,A
HDN,Yampa Valley Airport,Hayden,United States,40.48120117,-107.2180023,America/Denver,A
HDS,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,-24.36860085,31.04870033,Africa/Johannesburg,U
HEA,Herat Airport,Herat,Afghanistan,34.20999908,62.22829819,Asia/Kabul,U
HEI,Heide-Büsum Airport,Büsum,Germany,54.15333176,8.901666641,Europe/Berlin,E
HEL,Helsinki Vantaa Airport,Helsinki,Finland,60.31719971,24.9633007,Europe/Helsinki,E
HER,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.33969879,25.18029976,Europe/Athens,E
HEW,Athen Helenikon Airport,Athens,Greece,37.893299,23.726101,Europe/Athens,E
HFA,Haifa International Airport,Haifa,Israel,32.80939865,35.04309845,Asia/Jerusalem,E
HFE,Hefei Luogang International Airport,Hefei,China,31.78000069,117.2979965,Asia/Shanghai,U
HFS,Hagfors Airport,Hagfors,Sweden,60.02009964,13.57890034,Europe/Stockholm,E
HGA,Egal International Airport,Hargeisa,Somalia,9.518170357,44.08879852,Africa/Mogadishu,U
HGE,Higuerote Airport,Higuerote,Venezuela,10.462474,-66.092779,America/Caracas,U
HGI,"Paloich Airport, Heliport",Higleig,South Sudan,10.529167,32.500556,-,-
HGN,Mae Hong Son Airport,Mae Hong Son,Thailand,19.30130005,97.97579956,Asia/Bangkok,U
HGR,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,39.707901,-77.72949982,America/New_York,A
HGU,Mount Hagen Kagamuga Airport,Mount Hagen,Papua New Guinea,-5.826789856,144.2960052,Pacific/Port_Moresby,U
HHH,Hilton Head Airport,Hilton Head Island,United States,32.22439957,-80.69750214,America/New_York,A
HHN,Frankfurt-Hahn Airport,Hahn,Germany,49.9487,7.26389,Europe/Berlin,E
HHQ,Hua Hin Airport,Prachuap Khiri Khan,Thailand,12.63619995,99.95149994,Asia/Bangkok,U
HHZ,Hikueru Atoll Airport,Hikueru,French Polynesia,-17.54470062,-142.6139984,-,N
HIB,Range Regional Airport,Hibbing,United States,47.38660049,-92.83899689,America/Chicago,A
HIF,Hill Air Force Base,Ogden,United States,41.12403,-111.973086,America/Denver,A
HIJ,Hiroshima Airport,Hiroshima,Japan,34.43610001,132.9190063,Asia/Tokyo,U
HIN,Sacheon Air Base/Airport,Sacheon,South Korea,35.088591,128.071747,Asia/Seoul,U
HIR,Honiara International Airport,Honiara,Solomon Islands,-9.42800045,160.0549927,Pacific/Guadalcanal,U
HJJ,Zhijiang Airport,Zhijiang,China,27.44111111,109.7,Asia/Shanghai,U
HKD,Hakodate Airport,Hakodate,Japan,41.77000046,140.8220062,Asia/Tokyo,U
HKK,Hokitika Airfield,Hokitika,New Zealand,-42.71360016,170.9850006,Pacific/Auckland,Z
HKT,Phuket International Airport,Phuket,Thailand,8.1132,98.316902,Asia/Bangkok,U
HLA,Lanseria Airport,Johannesburg,South Africa,-25.93849945,27.92609978,Africa/Johannesburg,U
HLE,St. Helena Airport,Longwood,United Kingdom,-15.957725,-5.645943,-,U
HLG,Wheeling Ohio County Airport,Wheeling,United States,40.17499924,-80.64630127,America/New_York,A
HLI,Hollister Municipal Airport,Hollister,United States,36.8932991,-121.4100037,-,A
HLN,Helena Regional Airport,Helena,United States,46.60680008,-111.9830017,America/Denver,A
HLR,Hood Army Air Field,Fort Hood,United States,31.13870049,-97.71450043,America/Chicago,A
HLZ,Hamilton International Airport,Hamilton,New Zealand,-37.86669922,175.3320007,Pacific/Auckland,Z
HMB,Sohag International Airport,Sohag,Egypt,26.342778,31.742778,Africa/Cairo,E
HMG,Hermannsburg Airport,Hermannsburg,Australia,-23.93000031,132.8049927,-,N
HMJ,Khmelnytskyi Airport,Khmeinitskiy,Ukraine,49.359699,26.933399,Europe/Kiev,E
HMO,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,29.09589958,-111.0479965,America/Hermosillo,S
HMV,Hemavan Airport,Hemavan,Sweden,65.80609894,15.08279991,Europe/Stockholm,E
HNA,Hanamaki Airport,Hanamaki,Japan,39.42860031,141.1349945,Asia/Tokyo,U
HNH,Hoonah Airport,Hoonah,United States,58.0961,-135.410111,America/Anchorage,A
HNM,Hana Airport,Hana,United States,20.79560089,-156.0140076,Pacific/Honolulu,A
HNY,Hengyang Nanyue Airport,Hengyang,China,26.9053,112.627998,-,N
HOB,Lea County Regional Airport,Hobbs,United States,32.6875,-103.2170029,America/Denver,A
HOE,Ban Huoeisay Airport,Huay Xai,Laos,20.25729942,100.4369965,Asia/Vientiane,N
HOG,Frank Pais International Airport,Holguin,Cuba,20.78560066,-76.31510162,America/Havana,U
HOI,Hao Airport,Hao Island,French Polynesia,-18.07480049,-140.9459991,-,U
HOM,Homer Airport,Homer,United States,59.64559937,-151.477005,America/Anchorage,A
HOP,Campbell AAF (Fort Campbell) Air Field,Hopkinsville,United States,36.66859818,-87.49620056,America/Chicago,A
HOR,Horta Airport,Horta,Portugal,38.51990128,-28.71590042,Atlantic/Azores,E
HOT,Memorial Field,Hot Springs,United States,34.47800064,-93.09619904,America/Chicago,A
HOV,"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,62.18000031,6.074100018,Europe/Oslo,E
HPA,Lifuka Island Airport,Lifuka,Tonga,-19.77700043,-174.3410034,Pacific/Tongatapu,U
HPG,Shennongjia Hongping Airport,Shennongjia,China,31.626,110.34,-,N
HPN,Westchester County Airport,White Plains,United States,41.06700134,-73.70760345,America/New_York,A
HRB,Taiping Airport,Harbin,China,45.62340164,126.25,Asia/Shanghai,U
HRG,Hurghada International Airport,Hurghada,Egypt,27.17830086,33.79940033,Africa/Cairo,U
HRK,Kharkiv International Airport,Kharkov,Ukraine,49.92480087,36.29000092,Europe/Kiev,E
HRM,Hassi R'Mel Airport,Tilrempt,Algeria,32.93040085,3.311539888,Africa/Algiers,N
HRS,Harrismith Airport,Harrismith,South Africa,-28.23509979,29.10619926,Africa/Johannesburg,U
HSG,Saga Airport,Saga,Japan,33.14970016,130.302002,Asia/Tokyo,N
HSK,Huesca/Pirineos Airport,Huesca,Spain,42.0760994,-0.316666991,Europe/Madrid,U
HSM,Horsham Airport,Horsham,Australia,-36.66970062,142.1730042,-,O
HSS,Hissar Airport,Hissar,India,29.17939949,75.75530243,Asia/Calcutta,N
HSV,Huntsville International Carl T Jones Field,Huntsville,United States,34.6371994,-86.77510071,America/Chicago,A
HTA,Chita-Kadala Airport,Chita,Russia,52.026299,113.306,Asia/Yakutsk,N
HTI,Hamilton Island Airport,Hamilton Island,Australia,-20.35810089,148.9519959,Australia/Brisbane,O
HTN,Hotan Airport,Hotan,China,37.03850174,79.86489868,Asia/Shanghai,U
HTS,Tri-State/Milton J. Ferguson Field,Huntington,United States,38.36669922,-82.55799866,America/New_York,A
HTU,Hopetoun Airport,,Australia,-35.71530151,142.3600006,-,-
HTY,Hatay Airport,Hatay,Turkey,36.36277771,36.28222275,Europe/Istanbul,U
HUE,Humera Airport,Humera,Ethiopia,14.25,36.58300018,Africa/Addis_Ababa,U
HUH,Huahine-Fare Airport,Huahine Island,French Polynesia,-16.68720055,-151.0220032,Pacific/Tahiti,U
HUL,Houlton International Airport,Houlton,United States,46.12310028,-67.792099,America/New_York,A
HUO,Holingol Huolinhe Airport,Holingol,China,45.487222,119.407222,-,N
HUS,Hughes Airport,Hughes,United States,66.04109955,-154.2630005,America/Anchorage,A
HUU,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,-9.878809929,-76.20480347,America/Lima,U
HUW,Humaitá Airport,Humaita,Brazil,-7.532120228,-63.07210159,America/Boa_Vista,S
HUY,Humberside Airport,Humberside,United Kingdom,53.57440186,-0.350832999,Europe/London,E
HVA,Analalava Airport,Analalava,Madagascar,-14.62969971,47.76380157,Indian/Antananarivo,U
HVD,Khovd Airport,Khovd,Mongolia,47.95410156,91.62819672,Asia/Hovd,U
HVN,Tweed New Haven Airport,New Haven,United States,41.26369858,-72.88680267,America/New_York,A
HVS,Hartsville Regional Airport,Hartsville,United States,34.40309906,-80.11920166,-,A
HWN,Hwange National Park Airport,Hwange National Park,Zimbabwe,-18.62989998,27.02099991,Africa/Harare,U
